date,time,title,content,press,link
2019.05.26,,비트코인 0.16%↑ 이더리움 0.69%↑ 리플 0.43%↑ 대시 0.59%↑ 에이다 -0.21...,,로이슈,http://www.lawissue.co.kr
2019.05.26,,비트코인 0.13%↑ 이더리움 0.54%↑ 리플 0.22%↑ 퀀텀 0.58%↑ 라이트코인 1...,,로이슈,http://www.lawissue.co.kr
2019.05.26,,비트코인 0.20%↑ 이더리움 0.67%↑ 리플 0.43%↑ 라이트코인 0.41%↑ 대시 0...,,로이슈,http://www.lawissue.co.kr
2019.05.26,,[26일 00시 비트코인 시황] 비트코인 0.56%…전일比 54000원,,데일리시큐,http://www.dailysecu.com
2019.05.26,,[암호화폐 시황] 비트코인 0.23%↑·이더리움 0.57%↑...0시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2019.05.26,,"[코인빗 시황] 0시 1분 현재 비트코인 0.32% 내린 960만원, 이더리움 0.64% 내...",,로이슈,http://www.lawissue.co.kr
2019.05.26,,[빗썸 가상화폐 시황] 00시 00분 현재 비트코인 0.56% ▲ 이더리움 0.13% ▲ ...,,내외경제tv,http://www.nbntv.co.kr
2019.05.26,,"[00시 비트코인 시황] 비트코인 0.56% 상승, 리플 -0.43% 하락예상",,공감신문,http://gokorea.kr
2019.05.26,,"[00시 이더리움 시황] 이더리움 0.13%, 제트캐시-0.51%, 이더리움 클래식 -0....",,공감신문,http://gokorea.kr
2019.05.26,,"[암호화폐 시황] 코인제스트, 0시 10분 , 코즈플러스(7.41%), 비트코인(0.20%...",,로이슈,http://www.lawissue.co.kr
2019.05.26,,05월 26일 00시 현재 암호화폐(가상화폐) 비트코인이 961만원대로 상승,,블록체인밸리,http://www.fintechpost.co.kr
2019.05.26,,[암호화폐] 26일 가상화폐 대표 종목 상승… 비트코인 00시 09분 기준 시세 9...,,CCTV뉴스,http://www.cctvnews.co.kr
2019.05.26,,"(05월 26일) 00시 기준 암호화폐 최저가는 이더리움 300,550원, 비트코인 9,6...",,부산제일경제,http://www.busaneconomy.com
2019.05.26,,"[블록체인 뉴스 브리핑] 빗썸 최재원 대표,비트코인재단 의장 브록피어스,마켓...",,블록체인밸리,http://www.fintechpost.co.kr
2019.05.26,,[암호화폐 시황] 비트코인 -0.09%↓ 비트코인캐시 -0.16%↓ 비트코인골드 0% ...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2019.05.26,,"[세계 거래소별 가상화폐 시황] 26일, 0시 30분 현재",,로이슈,http://www.lawissue.co.kr
2019.05.26,,"26일 00시 40분 현재, 빗썸 버지 시세 25원 24시간 기준 평균가 25원",,뉴스인사이드,http://www.newsinside.kr/
2019.05.26,,"26일 00시 40분 현재, 빗썸 모네로 시세 10만2200원 24시간 기준 평균가 10만...",,뉴스인사이드,http://www.newsinside.kr/
2019.05.26,,"26일 00시 40분 현재, 빗썸 스테이터스네트워크토큰 시세 32원 24시간 기준 평...",,뉴스인사이드,http://www.newsinside.kr/
2019.05.26,,"26일 00시 40분 현재, 빗썸 라이트코인 시세 12만1900원 24시간 기준 평균가 ...",,뉴스인사이드,http://www.newsinside.kr/
2019.05.26,,"26일 00시 41분 현재, 빗썸 비에이치피 시세 1561원 24시간 기준 평균가 1542...",,뉴스인사이드,http://www.newsinside.kr/
2019.05.26,,"26일 00시 41분 현재, 빗썸 미스릴 시세 65원 24시간 기준 평균가 64원",,뉴스인사이드,http://www.newsinside.kr/
2019.05.26,,"26일 00시 40분 현재, 빗썸 룸네트워크 시세 137원 24시간 기준 평균가 134원",,뉴스인사이드,http://www.newsinside.kr/
