date,time,title,content,press,link
2018.07.10,,비트코인 0.03%↑ 이더리움 -0.06%↓ 리플 0% 대시 -0.24%↓ 에이다 -0.62%↓...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,비트코인 0.04%↑ 이더리움 0% 리플 -0.19%↓ 라이트코인 0.33%↑ 대시 -0.75...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,비트코인 -0.03%↓ 이더리움 -0.43%↓ 리플 -0.19%↓ 퀀텀 -0.30%↓ 라이트코...,,로이슈,http://www.lawissue.co.kr
2018.07.10,2018-07-10 00:00:49,"[가상화폐 뉴스] 07월 10일 00시 00분 비트코인(0.11%), 비트코인 골드(2.5%)...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 8,000원(0.11%) 상승한 7,530,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 대부분 하락세를 보이고 있다.가장 큰 상승세를 보이는 가상화폐는 비트코인 골드이다. 비트코인 골드은 24시간 전 대비 2.5%  상승한 125,000원에 거래되고 있다.또한, 이더리움 클래식(0.68%, 20,730원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 라이트코인이다. 라이트코인은 24시간 전 대비 -2.33%  하락한 92,200원에 거래되고 있다.또한, 오미세고(-1.92%, 8,680원), 아이오타(-1.61%, 1,220원), 비트코인 캐시(-1.4%, 842,500원), 이더리움(-1.12%, 538,500원), 리플(-0.93%, 535원), 이오스(-0.82%, 9,730원), 퀀텀(-0.6%, 9,990원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 이더리움, 리플 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000658965?sid=004
2018.07.10,,[암호화폐 시황] 이더리움 0.09%↓ · 대시 0.75%↓ … 00시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.10,,[암호화폐 시황] 비트코인 0.09%↑ · 라이트코인 0.11%↑ … 00시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.10,,"가상화폐 직접 운영, 페이스북( Facebook) 블록체인 시스템 승부수 … 비트코...",,글로벌이코노믹,http://www.g-enews.com/
2018.07.10,,"07월 10일 00시, 가상화폐(암호화폐) 시세 브리핑 (비트코인/이더리움/라이트...",,경상일보,http://ksilbo.co.kr
2018.07.10,,"(비트코인 00시 시황) 국내 암호화폐(가상화폐) 거래소 기준 6,598,000원 ~ 7...",,한국농업신문,http://www.newsfarm.co.kr
2018.07.10,,"가상화폐(암호화폐) 00시 현재 시세, 퀀텀 9,960원, 이더리움 539,000원, 이오...",,내외경제tv,http://www.nbntv.co.kr
2018.07.10,,"가상화폐(암호화폐) 00시 현재 시세, 이더리움 538,500원, 비트코인 7,518,00...",,내외경제tv,http://www.nbntv.co.kr
2018.07.10,,"가상화폐(암호화폐) 00시 현재 시세, 이오스 9,800원, 라이트코인 92,200원, ...",,내외경제tv,http://www.nbntv.co.kr
2018.07.10,,"암호화폐(가상화폐) 07월 10일 00시 기준, 200원(-0.04%) 하락한 539,000원에...",,서울와이어,http://www.seoulwire.com
2018.07.10,2018-07-10 00:30:49,"[가상화폐 뉴스] 07월 10일 00시 30분 비트코인(0.05%), 이더리움 클래식(0.4...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 4,000원(0.05%) 상승한 7,528,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 대부분 하락세를 보이고 있다.이더리움 클래식은 24시간 전 대비 0.48%  상승한 20,800원에 거래되고 있다.한편, 가장 큰 하락세를 보이는 가상화폐는 라이트코인이다. 라이트코인은 24시간 전 대비 -3.26%  하락한 91,900원에 거래되고 있다.또한, 오미세고(-1.92%, 8,690원), 비트코인 캐시(-1.75%, 842,000원), 아이오타(-1.61%, 1,220원), 이오스(-1.41%, 9,760원), 이더리움(-1.21%, 539,600원), 리플(-1.11%, 535원), 비트코인 골드(-0.94%, 120,700원), 퀀텀(-0.1%, 10,090원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 이더리움, 리플 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000658966?sid=004
2018.07.10,,"비트코인 위안화 거래, 90%에서 1%로 급감...정부 규제 탓",,베타뉴스,http://www.betanews.co.kr
2018.07.10,,[암호화폐 시황] 비트코인 -0.09%↓ 비트코인캐시 0% 비트코인골드 -3.44%↓ ...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2018.07.10,,"[세계 거래소별 가상화폐 시황] 10일, 0시 30분 현재",,로이슈,http://www.lawissue.co.kr
2018.07.10,,비트코인 0.05%↑ 이더리움 -0.28%↓ 리플 0% 퀀텀 1.71%↑ 라이트코인 -0.33...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,비트코인 -0.07%↓ 이더리움 -0.28%↓ 리플 0.19%↑ 라이트코인 0.22%↑ 대시...,,로이슈,http://www.lawissue.co.kr
2018.07.10,2018-07-10 01:00:49,"[가상화폐 뉴스] 07월 10일 01시 00분 비트코인(0.19%), 이더리움 클래식(0.7...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 14,000원(0.19%) 상승한 7,533,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 대부분 하락세를 보이고 있다.가장 큰 상승세를 보이는 가상화폐는 이더리움 클래식이다. 이더리움 클래식은 24시간 전 대비 0.78%  상승한 20,740원에 거래되고 있다.또한, 퀀텀(0.2%, 10,110원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 오미세고이다. 오미세고은 24시간 전 대비 -3.23%  하락한 8,690원에 거래되고 있다.또한, 라이트코인(-2.49%, 91,900원), 아이오타(-1.61%, 1,220원), 비트코인 캐시(-1.52%, 840,500원), 이더리움(-1.26%, 539,000원), 리플(-1.11%, 535원), 이오스(-1.02%, 9,730원), 비트코인 골드(-0.94%, 120,700원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 이더리움, 리플 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000658967?sid=004
2018.07.10,,비트코인 -0.05%↓ 이더리움 -0.26%↓ 리플 0% 대시 -0.15%↓ 에이다 0% 퀀텀...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,[암호화폐 시황] 대시 0.38%↑ · 라이트코인 0.22%↑ … 01시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.10,,[암호화폐 시황] 비트코인 0.03%↓ · 이더리움 0.28%↓ … 01시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.10,,"07월 10일 01시, 가상화폐(암호화폐) 시세 브리핑 (비트코인/이더리움/라이트...",,경상일보,http://ksilbo.co.kr
2018.07.10,,"(비트코인 01시 시황) 국내 암호화폐(가상화폐) 거래소 기준 6,590,000원 ~ 7...",,한국농업신문,http://www.newsfarm.co.kr
2018.07.10,,"가상화폐(암호화폐) 01시 현재 시세, 퀀텀 10,030원, 이더리움 537,400원, 이...",,내외경제tv,http://www.nbntv.co.kr
2018.07.10,,"가상화폐(암호화폐) 01시 현재 시세, 이더리움 536,000원, 비트코인 7,502,00...",,내외경제tv,http://www.nbntv.co.kr
2018.07.10,,"가상화폐(암호화폐) 01시 현재 시세, 이오스 9,710원, 라이트코인 91,900원, ...",,내외경제tv,http://www.nbntv.co.kr
2018.07.10,2018-07-10 01:30:49,"[가상화폐 뉴스] 07월 10일 01시 30분 비트코인(-0.01%), 비트코인 골드(2.59...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 1,000원(-0.01%) 하락한 7,522,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 대부분 하락세를 보이고 있다.가장 큰 상승세를 보이는 가상화폐는 비트코인 골드이다. 비트코인 골드은 24시간 전 대비 2.59%  상승한 125,000원에 거래되고 있다.또한, 이더리움 클래식(0.54%, 20,650원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 오미세고이다. 오미세고은 24시간 전 대비 -3.46%  하락한 8,660원에 거래되고 있다.또한, 아이오타(-3.2%, 1,210원), 라이트코인(-2.65%, 91,750원), 이더리움(-2.07%, 535,400원), 비트코인 캐시(-1.99%, 838,000원), 이오스(-1.43%, 9,680원), 리플(-1.11%, 534원), 퀀텀(-0.79%, 10,020원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 이더리움, 리플 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000658968?sid=004
2018.07.10,,[암호화폐 시황] 비트코인 -0.08%↓ 비트코인캐시 -0.48%↓ 비트코인골드 3.5...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2018.07.10,,"[세계 거래소별 가상화폐 시황] 10일, 1시 30분 현재",,로이슈,http://www.lawissue.co.kr
2018.07.10,2018-07-10 02:00:49,"[가상화폐 뉴스] 07월 10일 02시 00분 비트코인(0%), 비트코인 골드(2.59%), ...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 0원(0%) 변동없는 7,524,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 대부분 하락세를 보이고 있다.가장 큰 상승세를 보이는 가상화폐는 비트코인 골드이다. 비트코인 골드은 24시간 전 대비 2.59%  상승한 125,000원에 거래되고 있다.또한, 이더리움 클래식(0.34%, 20,610원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 오미세고이다. 오미세고은 24시간 전 대비 -3.78%  하락한 8,650원에 거래되고 있다.또한, 라이트코인(-2.55%, 91,900원), 아이오타(-2.42%, 1,210원), 이더리움(-1.8%, 536,100원), 비트코인 캐시(-1.64%, 838,000원), 이오스(-1.42%, 9,690원), 리플(-1.29%, 535원), 퀀텀(-0.99%, 9,990원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 이더리움, 리플 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000658969?sid=004
2018.07.10,,비트코인 0.03%↑ 이더리움 -0.26%↓ 리플 -0.74%↓ 대시 -0.55%↓ 에이다 0%...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,비트코인 -0.01%↓ 이더리움 0% 리플 -0.19%↓ 라이트코인 -0.32%↓ 대시 0% ...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,비트코인 -0.12%↓ 이더리움 -0.17%↓ 리플 0% 퀀텀 -1.19%↓ 라이트코인 0% ...,,로이슈,http://www.lawissue.co.kr
2018.07.10,,[암호화폐 시황] 비트코인 0.04%↓ · 이더리움 0.28%↓ … 02시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2018.07.10,,[암호화폐 시황] 이더리움 클래식 0.39%↑ · 비트코인 골드 0.85%↑ … 02시...,,글로벌경제,http://www.getnews.co.kr
