date,time,title,content,press,link
2019.08.01,,비트코인 -0.23%↓ 이더리움 -0.27%↓ 리플 -0.53%↓ 대시 -1.02%↓ 에이다 -...,,로이슈,http://www.lawissue.co.kr
2019.08.01,,비트코인 -0.31%↓ 이더리움 -0.47%↓ 리플 -0.53%↓ 라이트코인 -1.14%↓ 대...,,로이슈,http://www.lawissue.co.kr
2019.08.01,2019-08-01 00:00:59,"[가상화폐 뉴스] 08월 01일 00시 00분 비트코인(4.08%), 퀀텀(6.51%), 카이버...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 461,000원(4.08%) 상승한 11,748,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 상승이 우세하다.가장 큰 상승세를 보이는 가상화폐는 퀀텀이다. 퀀텀은 24시간 전 대비 6.51%  상승한 3,600원에 거래되고 있다.또한, 라이트코인(5.76%, 112,900원), 질리카(4.88%, 13원), 아이오타(3.87%, 349원), 비트코인 캐시(3.72%, 388,000원), 오미세고(3.31%, 1,870원), 이더리움(2.93%, 254,900원), 이오스(2.61%, 5,110원), 이더리움 클래식(2.02%, 7,070원), 스트리머(0.59%, 17원), 비트코인 골드(0.38%, 31,960원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 카이버 네트워크이다. 카이버 네트워크은 24시간 전 대비 -2.97%  하락한 229원에 거래되고 있다.또한, 제로엑스(-1.12%, 265원)은 하락세를 나타냈다.리플은 24시간 전 대비 변동폭이 없었다.한편 거래금액 기준으로는 비트코인, 이더리움, 비트코인 캐시 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000800001?sid=004
2019.08.01,,비트코인 -0.27%↓ 이더리움 -0.55%↓ 리플 -0.79%↓ 퀀텀 -0.55%↓ 라이트코...,,로이슈,http://www.lawissue.co.kr
2019.08.01,,"[코인빗 시황] 0시 1분 현재 비트코인 0.22% 오른 1140만원, 이더리움 5.43% ...",,로이슈,http://www.lawissue.co.kr
2019.08.01,,[암호화폐 시황] 비트코인 -0.44%↓·이더리움 -0.51%↓...0시 00분 현재,,글로벌경제,http://www.getnews.co.kr
2019.08.01,,[1일 23시 기준 비트코인 시황] 비트코인 전일대비 48만4000원 상승세…현재가...,,데일리시큐,http://www.dailysecu.com
2019.08.01,,"가상화폐(암호화폐)대표 종목 비트코인시황 상승세,8월 1일 23시 기준 '비트코...",,내외경제tv,http://www.nbntv.co.kr
2019.08.01,,[빗썸 가상화폐 시황] 00시 01분 현재 비트코인 4.28% ▲ 이더리움 3.11% ▲ ...,,내외경제tv,http://www.nbntv.co.kr
2019.08.01,,"[23시 기준 비트코인 시황] 비트코인 4.28%, 모네로3.19%, 리플 0.26%",,공감신문,http://gokorea.kr
2019.08.01,,"[23시 기준 이더리움 시황] 이더리움 3.11%, 제트캐시3.21%, 이더리움 클래식...",,공감신문,http://gokorea.kr
2019.08.01,,"[암호화폐 시황] 코인제스트, 0시 10분 , 코즈플러스(-0.38%), 비트코인(-2.2...",,로이슈,http://www.lawissue.co.kr
2019.08.01,,"[블록체인 뉴스 브리핑] 스타플레이,쿼크체인,체인링크,엘엔엑스 프로토콜(LN...",,블록체인밸리,http://www.fintechpost.co.kr
2019.08.01,,[가상화폐] 1일 가상화폐 대표 종목 상승… 비트코인 00시 09분 기준 시세 11...,,CCTV뉴스,http://www.cctvnews.co.kr
2019.08.01,2019-08-01 00:30:59,"[가상화폐 뉴스] 08월 01일 00시 30분 비트코인(3.95%), 퀀텀(7.02%), 카이버...","
[한국경제TV 라이온봇 기자]



[그림 1] 가상화폐 시세 (제공: 암호화폐 거래소 코인원) 현재 암호화폐 거래소 ""코인원""에 따르면 가상화폐 대장 격인 비트코인의 시세는 24시간 전 대비 451,000원(3.95%) 상승한 11,881,000원에 거래되고 있다.비트코인을 제외한 가상화폐 동향은 상승이 우세하다.가장 큰 상승세를 보이는 가상화폐는 퀀텀이다. 퀀텀은 24시간 전 대비 7.02%  상승한 3,660원에 거래되고 있다.또한, 라이트코인(4.18%, 113,300원), 질리카(3.23%, 13원), 비트코인 캐시(3.22%, 390,050원), 아이오타(2.96%, 348원), 오미세고(2.75%, 1,870원), 이오스(1.79%, 5,130원), 이더리움(1.67%, 256,100원), 이더리움 클래식(1.28%, 7,110원), 스트리머(0.59%, 17원), 리플(0.53%, 379원), 비트코인 골드(0.38%, 31,960원)은 상승세를 나타냈다.한편, 가장 큰 하락세를 보이는 가상화폐는 카이버 네트워크이다. 카이버 네트워크은 24시간 전 대비 -4.24%  하락한 226원에 거래되고 있다.또한, 제로엑스(-1.12%, 265원)은 하락세를 나타냈다.한편 거래금액 기준으로는 비트코인, 이더리움, 비트코인 캐시 순으로 가장 활발한 거래를 보이고 있다.



라이온봇 기자 -한국경제TV※ 본 기사는 한국경제TV와 '거장들의 투자공식이'자체 개발한 '라이온봇 기자'가 실시간으로 작성한 기사입니다.라이온봇기자 ▶ 네이버 홈에서 [한국경제TV] 채널 구독하기 [생방송보기]▶ 대한민국 재테크 총집결! - [증권 / 주식상담 / 부동산]ⓒ 한국경제TV, 무단 전재 및 재배포 금지
		",한국경제TV,https://n.news.naver.com/mnews/article/215/0000800004?sid=004
2019.08.01,,[암호화폐 시황] 비트코인 1.09%↑ 비트코인캐시 0% 비트코인골드 0% 이더리움...,,빅데이터뉴스,http://www.thebigdata.co.kr/
2019.08.01,,"[세계 거래소별 가상화폐 시황] 1일, 0시 30분 현재",,로이슈,http://www.lawissue.co.kr
2019.08.01,,"1일 00시 40분 현재, 빗썸 비트코인캐시 시세 39만1000원 24시간 기준 평균가...",,뉴스인사이드,http://www.newsinside.kr/
2019.08.01,,"1일 00시 40분 현재, 빗썸 비트토렌트 시세 1원 24시간 기준 평균가 1원",,뉴스인사이드,http://www.newsinside.kr/
2019.08.01,,"1일 00시 40분 현재, 빗썸 비트코인에스브이 시세 17만7000원 24시간 기준 평...",,뉴스인사이드,http://www.newsinside.kr/
2019.08.01,,"1일 00시 40분 현재, 빗썸 비트코인 시세 1191만4000원 24시간 기준 평균가 1...",,뉴스인사이드,http://www.newsinside.kr/
2019.08.01,,"1일 00시 40분 현재, 빗썸 비트코인골드 시세 2만1840원 24시간 기준 평균가 ...",,뉴스인사이드,http://www.newsinside.kr/
2019.08.01,,"1일 00시 40분 현재, 빗썸 비트코인다이아몬드 시세 1919원 24시간 기준 평균...",,뉴스인사이드,http://www.newsinside.kr/
2019.08.01,,[암호화폐 시황] 비트코인 0.89%↑ 비트코인캐시 0.15%↓ 비트코인골드 0.92%...,,비욘드포스트,http://www.beyondpost.co.kr/
